TaxonID	3920
Variety	IT97K-499-35
#Marker	Linkage Group			Position
2_33110	iSelect-consensus-2016_1	4.19
2_05132	iSelect-consensus-2016_1	4.19
2_05134	iSelect-consensus-2016_1	4.19
2_09311	iSelect-consensus-2016_1	4.19
2_20847	iSelect-consensus-2016_1	4.19
2_25673	iSelect-consensus-2016_1	4.19
1_0749	iSelect-consensus-2016_1	4.43
1_1376	iSelect-consensus-2016_1	4.43
2_01721	iSelect-consensus-2016_1	4.43
2_13194	iSelect-consensus-2016_1	4.43
2_01720	iSelect-consensus-2016_1	4.43
2_53813	iSelect-consensus-2016_1	4.43
2_04732	iSelect-consensus-2016_1	4.43
2_39353	iSelect-consensus-2016_1	4.43
2_09310	iSelect-consensus-2016_1	4.43
2_10678	iSelect-consensus-2016_1	4.43
2_12452	iSelect-consensus-2016_1	4.43
2_13193	iSelect-consensus-2016_1	4.43
2_14623	iSelect-consensus-2016_1	4.43
2_14624	iSelect-consensus-2016_1	4.43
2_21491	iSelect-consensus-2016_1	4.43
2_23874	iSelect-consensus-2016_1	4.43
2_23131	iSelect-consensus-2016_1	4.68
2_23132	iSelect-consensus-2016_1	4.68
2_01286	iSelect-consensus-2016_1	4.88
2_09088	iSelect-consensus-2016_1	4.88
2_09089	iSelect-consensus-2016_1	4.88
2_11711	iSelect-consensus-2016_1	4.88
2_12453	iSelect-consensus-2016_1	4.88
2_23875	iSelect-consensus-2016_1	4.88
2_37943	iSelect-consensus-2016_1	4.88
2_37944	iSelect-consensus-2016_1	4.88
2_53346	iSelect-consensus-2016_1	4.88
2_18177	iSelect-consensus-2016_1	4.88
2_20641	iSelect-consensus-2016_1	4.88
2_51242	iSelect-consensus-2016_1	4.88
2_08702	iSelect-consensus-2016_1	5.07
2_27926	iSelect-consensus-2016_1	5.07
2_07333	iSelect-consensus-2016_1	5.29
2_09890	iSelect-consensus-2016_1	5.29
2_21226	iSelect-consensus-2016_1	5.29
2_28295	iSelect-consensus-2016_1	5.49
1_0308	iSelect-consensus-2016_1	6.07
2_48723	iSelect-consensus-2016_1	6.07
2_54794	iSelect-consensus-2016_1	6.07
1_0333	iSelect-consensus-2016_1	6.07
2_16237	iSelect-consensus-2016_1	6.07
2_07331	iSelect-consensus-2016_1	6.07
2_07332	iSelect-consensus-2016_1	6.07
2_07334	iSelect-consensus-2016_1	6.07
2_09599	iSelect-consensus-2016_1	6.07
2_09600	iSelect-consensus-2016_1	6.07
2_21225	iSelect-consensus-2016_1	6.07
2_18178	iSelect-consensus-2016_1	6.07
2_18179	iSelect-consensus-2016_1	6.07
2_20642	iSelect-consensus-2016_1	6.07
2_42023	iSelect-consensus-2016_1	6.07
2_51898	iSelect-consensus-2016_1	6.32
2_21327	iSelect-consensus-2016_1	6.57
2_27526	iSelect-consensus-2016_1	6.57
2_31443	iSelect-consensus-2016_1	6.57
2_50956	iSelect-consensus-2016_1	6.57
1_0540	iSelect-consensus-2016_1	6.79
2_07573	iSelect-consensus-2016_1	6.79
2_07574	iSelect-consensus-2016_1	6.79
2_12898	iSelect-consensus-2016_1	6.79
2_17912	iSelect-consensus-2016_1	6.79
2_17913	iSelect-consensus-2016_1	6.79
2_17914	iSelect-consensus-2016_1	6.79
2_22619	iSelect-consensus-2016_1	6.79
2_22620	iSelect-consensus-2016_1	6.79
2_27528	iSelect-consensus-2016_1	6.79
2_31606	iSelect-consensus-2016_1	6.79
2_34674	iSelect-consensus-2016_1	6.79
2_34675	iSelect-consensus-2016_1	6.79
2_39065	iSelect-consensus-2016_1	6.79
2_04123	iSelect-consensus-2016_1	6.79
2_04124	iSelect-consensus-2016_1	6.79
2_12897	iSelect-consensus-2016_1	6.79
2_17353	iSelect-consensus-2016_1	6.79
2_21891	iSelect-consensus-2016_1	6.79
2_22018	iSelect-consensus-2016_1	6.79
2_30465	iSelect-consensus-2016_1	6.79
2_30466	iSelect-consensus-2016_1	6.79
2_32416	iSelect-consensus-2016_1	6.79
2_06487	iSelect-consensus-2016_1	6.79
2_17052	iSelect-consensus-2016_1	6.79
2_17053	iSelect-consensus-2016_1	6.79
2_16236	iSelect-consensus-2016_1	6.79
2_27527	iSelect-consensus-2016_1	6.79
2_20721	iSelect-consensus-2016_1	6.79
2_20722	iSelect-consensus-2016_1	6.79
2_31484	iSelect-consensus-2016_1	6.79
2_31485	iSelect-consensus-2016_1	6.79
2_21890	iSelect-consensus-2016_1	6.79
1_1357	iSelect-consensus-2016_1	7.01
2_06488	iSelect-consensus-2016_1	7.01
2_01045	iSelect-consensus-2016_1	7.20
1_0319	iSelect-consensus-2016_1	7.43
1_0775	iSelect-consensus-2016_1	7.43
2_14406	iSelect-consensus-2016_1	7.43
2_01044	iSelect-consensus-2016_1	7.43
2_02462	iSelect-consensus-2016_1	7.43
2_02463	iSelect-consensus-2016_1	7.43
2_18037	iSelect-consensus-2016_1	7.43
2_18038	iSelect-consensus-2016_1	7.43
2_19234	iSelect-consensus-2016_1	7.43
2_21505	iSelect-consensus-2016_1	7.43
2_21506	iSelect-consensus-2016_1	7.43
2_30870	iSelect-consensus-2016_1	7.43
2_47655	iSelect-consensus-2016_1	7.43
2_03644	iSelect-consensus-2016_1	7.43
2_03645	iSelect-consensus-2016_1	7.43
2_16868	iSelect-consensus-2016_1	7.43
2_11774	iSelect-consensus-2016_1	7.43
2_11775	iSelect-consensus-2016_1	7.43
2_14405	iSelect-consensus-2016_1	7.43
2_16867	iSelect-consensus-2016_1	7.43
2_19255	iSelect-consensus-2016_1	7.43
2_12911	iSelect-consensus-2016_1	7.67
2_12912	iSelect-consensus-2016_1	7.67
2_19254	iSelect-consensus-2016_1	7.67
2_47260	iSelect-consensus-2016_1	7.67
2_06576	iSelect-consensus-2016_1	7.85
2_07393	iSelect-consensus-2016_1	7.85
2_15358	iSelect-consensus-2016_1	7.85
2_15462	iSelect-consensus-2016_1	7.85
2_40106	iSelect-consensus-2016_1	7.85
2_42413	iSelect-consensus-2016_1	7.85
2_55222	iSelect-consensus-2016_1	7.85
2_06577	iSelect-consensus-2016_1	7.85
2_23835	iSelect-consensus-2016_1	7.85
2_23836	iSelect-consensus-2016_1	7.85
2_51290	iSelect-consensus-2016_1	7.85
2_15357	iSelect-consensus-2016_1	7.85
2_03210	iSelect-consensus-2016_1	8.14
2_03214	iSelect-consensus-2016_1	8.14
2_05813	iSelect-consensus-2016_1	8.14
2_05814	iSelect-consensus-2016_1	8.14
2_05815	iSelect-consensus-2016_1	8.14
2_55388	iSelect-consensus-2016_1	8.14
2_12440	iSelect-consensus-2016_1	8.14
2_12441	iSelect-consensus-2016_1	8.14
2_00817	iSelect-consensus-2016_1	8.34
2_05881	iSelect-consensus-2016_1	8.34
2_00818	iSelect-consensus-2016_1	8.34
2_03209	iSelect-consensus-2016_1	8.34
2_03212	iSelect-consensus-2016_1	8.34
2_03213	iSelect-consensus-2016_1	8.34
2_23769	iSelect-consensus-2016_1	8.34
2_23770	iSelect-consensus-2016_1	8.34
2_03211	iSelect-consensus-2016_1	8.34
2_05882	iSelect-consensus-2016_1	8.34
2_18349	iSelect-consensus-2016_1	8.34
2_24779	iSelect-consensus-2016_1	8.34
2_07616	iSelect-consensus-2016_1	8.34
2_07617	iSelect-consensus-2016_1	8.34
2_15608	iSelect-consensus-2016_1	8.34
2_31303	iSelect-consensus-2016_1	8.34
2_15609	iSelect-consensus-2016_1	8.34
2_20758	iSelect-consensus-2016_1	8.34
2_05065	iSelect-consensus-2016_1	8.55
2_29074	iSelect-consensus-2016_1	8.55
2_05066	iSelect-consensus-2016_1	8.55
2_19634	iSelect-consensus-2016_1	8.55
2_23036	iSelect-consensus-2016_1	8.55
2_33379	iSelect-consensus-2016_1	8.55
2_54570	iSelect-consensus-2016_1	8.55
2_00702	iSelect-consensus-2016_1	8.80
2_54142	iSelect-consensus-2016_1	8.80
2_00703	iSelect-consensus-2016_1	8.80
2_40525	iSelect-consensus-2016_1	8.80
2_01934	iSelect-consensus-2016_1	8.80
2_02796	iSelect-consensus-2016_1	8.80
2_23004	iSelect-consensus-2016_1	8.80
2_23005	iSelect-consensus-2016_1	8.80
2_30696	iSelect-consensus-2016_1	8.80
2_34137	iSelect-consensus-2016_1	8.80
2_16138	iSelect-consensus-2016_1	8.80
2_16139	iSelect-consensus-2016_1	8.80
2_34939	iSelect-consensus-2016_1	8.80
2_23037	iSelect-consensus-2016_1	8.80
2_23455	iSelect-consensus-2016_1	8.80
2_29075	iSelect-consensus-2016_1	8.80
2_44970	iSelect-consensus-2016_1	8.80
2_23454	iSelect-consensus-2016_1	8.80
2_32176	iSelect-consensus-2016_1	8.80
2_44374	iSelect-consensus-2016_1	8.80
2_01314	iSelect-consensus-2016_1	8.98
2_01933	iSelect-consensus-2016_1	8.98
2_11986	iSelect-consensus-2016_1	8.98
2_33251	iSelect-consensus-2016_1	8.98
2_33267	iSelect-consensus-2016_1	8.98
2_33704	iSelect-consensus-2016_1	8.98
2_02797	iSelect-consensus-2016_1	8.98
2_11985	iSelect-consensus-2016_1	8.98
2_18553	iSelect-consensus-2016_1	8.98
2_20566	iSelect-consensus-2016_1	8.98
2_25013	iSelect-consensus-2016_1	8.98
2_26253	iSelect-consensus-2016_1	8.98
2_52013	iSelect-consensus-2016_1	8.98
2_14324	iSelect-consensus-2016_1	9.15
2_14325	iSelect-consensus-2016_1	9.15
2_30221	iSelect-consensus-2016_1	9.15
2_18628	iSelect-consensus-2016_1	9.15
2_18629	iSelect-consensus-2016_1	9.15
2_28287	iSelect-consensus-2016_1	9.15
2_09216	iSelect-consensus-2016_1	9.41
2_28080	iSelect-consensus-2016_1	9.41
2_49441	iSelect-consensus-2016_1	9.41
2_00474	iSelect-consensus-2016_1	9.86
2_08504	iSelect-consensus-2016_1	9.86
2_22970	iSelect-consensus-2016_1	9.86
2_22971	iSelect-consensus-2016_1	9.86
2_24640	iSelect-consensus-2016_1	9.86
2_33284	iSelect-consensus-2016_1	9.86
2_42521	iSelect-consensus-2016_1	9.86
2_47118	iSelect-consensus-2016_1	9.86
2_00475	iSelect-consensus-2016_1	9.86
2_13451	iSelect-consensus-2016_1	9.86
2_18738	iSelect-consensus-2016_1	9.86
2_32028	iSelect-consensus-2016_1	9.86
2_55121	iSelect-consensus-2016_1	9.86
2_01738	iSelect-consensus-2016_1	9.86
2_13450	iSelect-consensus-2016_1	9.86
2_32464	iSelect-consensus-2016_1	9.86
2_40217	iSelect-consensus-2016_1	9.86
2_07444	iSelect-consensus-2016_1	9.86
2_27768	iSelect-consensus-2016_1	9.86
2_31973	iSelect-consensus-2016_1	9.86
2_23357	iSelect-consensus-2016_1	9.86
2_06184	iSelect-consensus-2016_1	9.86
2_24091	iSelect-consensus-2016_1	9.86
2_24092	iSelect-consensus-2016_1	9.86
2_05855	iSelect-consensus-2016_1	10.11
2_19811	iSelect-consensus-2016_1	10.11
2_19812	iSelect-consensus-2016_1	10.11
2_21895	iSelect-consensus-2016_1	10.11
2_43781	iSelect-consensus-2016_1	10.11
1_0734	iSelect-consensus-2016_1	10.30
2_06877	iSelect-consensus-2016_1	10.30
2_06878	iSelect-consensus-2016_1	10.30
2_00157	iSelect-consensus-2016_1	10.30
2_00620	iSelect-consensus-2016_1	10.30
2_00839	iSelect-consensus-2016_1	10.30
2_12169	iSelect-consensus-2016_1	10.30
2_14086	iSelect-consensus-2016_1	10.30
2_23845	iSelect-consensus-2016_1	10.30
2_31557	iSelect-consensus-2016_1	10.30
2_31818	iSelect-consensus-2016_1	10.30
2_45759	iSelect-consensus-2016_1	10.30
2_52728	iSelect-consensus-2016_1	10.30
2_53626	iSelect-consensus-2016_1	10.30
2_00619	iSelect-consensus-2016_1	10.30
2_00838	iSelect-consensus-2016_1	10.30
2_01235	iSelect-consensus-2016_1	10.30
2_04701	iSelect-consensus-2016_1	10.30
2_04704	iSelect-consensus-2016_1	10.30
2_08276	iSelect-consensus-2016_1	10.30
2_08277	iSelect-consensus-2016_1	10.30
2_12170	iSelect-consensus-2016_1	10.30
2_12869	iSelect-consensus-2016_1	10.30
2_17308	iSelect-consensus-2016_1	10.30
2_19224	iSelect-consensus-2016_1	10.30
2_19225	iSelect-consensus-2016_1	10.30
2_23846	iSelect-consensus-2016_1	10.30
2_24697	iSelect-consensus-2016_1	10.30
2_24785	iSelect-consensus-2016_1	10.30
2_32022	iSelect-consensus-2016_1	10.30
2_14084	iSelect-consensus-2016_1	10.30
2_14085	iSelect-consensus-2016_1	10.30
2_20717	iSelect-consensus-2016_1	10.30
2_01236	iSelect-consensus-2016_1	10.55
2_09642	iSelect-consensus-2016_1	10.55
2_17462	iSelect-consensus-2016_1	10.55
2_17463	iSelect-consensus-2016_1	10.55
2_21848	iSelect-consensus-2016_1	10.55
2_03240	iSelect-consensus-2016_1	10.55
2_03241	iSelect-consensus-2016_1	10.55
2_24787	iSelect-consensus-2016_1	10.55
2_14083	iSelect-consensus-2016_1	10.55
2_21182	iSelect-consensus-2016_1	10.55
2_21183	iSelect-consensus-2016_1	10.55
2_24698	iSelect-consensus-2016_1	10.55
2_30459	iSelect-consensus-2016_1	10.55
2_31817	iSelect-consensus-2016_1	10.55
2_33659	iSelect-consensus-2016_1	10.55
2_46409	iSelect-consensus-2016_1	10.55
2_52273	iSelect-consensus-2016_1	10.55
2_31410	iSelect-consensus-2016_1	10.75
2_11717	iSelect-consensus-2016_1	10.94
2_12115	iSelect-consensus-2016_1	10.94
2_15361	iSelect-consensus-2016_1	10.94
2_24186	iSelect-consensus-2016_1	10.94
2_34103	iSelect-consensus-2016_1	10.94
2_12116	iSelect-consensus-2016_1	11.33
2_00603	iSelect-consensus-2016_1	11.51
2_00604	iSelect-consensus-2016_1	11.51
2_14661	iSelect-consensus-2016_1	11.51
2_15215	iSelect-consensus-2016_1	11.51
2_20440	iSelect-consensus-2016_1	11.51
2_01025	iSelect-consensus-2016_1	11.51
2_05910	iSelect-consensus-2016_1	11.51
2_01026	iSelect-consensus-2016_1	11.51
2_05030	iSelect-consensus-2016_1	11.51
2_05096	iSelect-consensus-2016_1	11.51
2_20439	iSelect-consensus-2016_1	11.51
2_05032	iSelect-consensus-2016_1	11.51
2_50227	iSelect-consensus-2016_1	11.51
2_05909	iSelect-consensus-2016_1	11.51
2_05095	iSelect-consensus-2016_1	11.51
2_09472	iSelect-consensus-2016_1	11.51
2_10610	iSelect-consensus-2016_1	11.51
2_15214	iSelect-consensus-2016_1	11.51
2_15217	iSelect-consensus-2016_1	11.51
2_05097	iSelect-consensus-2016_1	11.51
2_05098	iSelect-consensus-2016_1	11.51
2_10609	iSelect-consensus-2016_1	11.51
2_14660	iSelect-consensus-2016_1	11.51
2_24310	iSelect-consensus-2016_1	11.51
2_19274	iSelect-consensus-2016_1	11.51
2_19276	iSelect-consensus-2016_1	11.51
2_24309	iSelect-consensus-2016_1	11.51
2_19275	iSelect-consensus-2016_1	11.51
2_32231	iSelect-consensus-2016_1	11.51
2_07271	iSelect-consensus-2016_1	11.73
2_07272	iSelect-consensus-2016_1	11.73
2_33996	iSelect-consensus-2016_1	11.73
2_29790	iSelect-consensus-2016_1	11.73
2_34048	iSelect-consensus-2016_1	11.73
2_52454	iSelect-consensus-2016_1	11.73
2_09816	iSelect-consensus-2016_1	11.91
2_18880	iSelect-consensus-2016_1	11.91
2_40002	iSelect-consensus-2016_1	11.91
2_19293	iSelect-consensus-2016_1	11.91
1_0837	iSelect-consensus-2016_1	12.29
2_07443	iSelect-consensus-2016_1	12.29
2_10296	iSelect-consensus-2016_1	12.29
2_13956	iSelect-consensus-2016_1	12.29
2_19294	iSelect-consensus-2016_1	12.29
2_19540	iSelect-consensus-2016_1	12.29
2_27402	iSelect-consensus-2016_1	12.29
2_53130	iSelect-consensus-2016_1	12.29
2_02187	iSelect-consensus-2016_1	12.29
2_02189	iSelect-consensus-2016_1	12.29
2_02190	iSelect-consensus-2016_1	12.29
2_18881	iSelect-consensus-2016_1	12.29
2_50452	iSelect-consensus-2016_1	12.29
2_54897	iSelect-consensus-2016_1	12.29
2_02188	iSelect-consensus-2016_1	12.29
2_04768	iSelect-consensus-2016_1	12.29
2_04769	iSelect-consensus-2016_1	12.29
2_12037	iSelect-consensus-2016_1	12.29
2_22977	iSelect-consensus-2016_1	12.29
2_06635	iSelect-consensus-2016_1	12.29
2_08148	iSelect-consensus-2016_1	12.29
2_08149	iSelect-consensus-2016_1	12.29
2_12035	iSelect-consensus-2016_1	12.29
2_12038	iSelect-consensus-2016_1	12.29
2_13847	iSelect-consensus-2016_1	12.29
2_14641	iSelect-consensus-2016_1	12.29
2_15183	iSelect-consensus-2016_1	12.29
2_18893	iSelect-consensus-2016_1	12.29
2_19416	iSelect-consensus-2016_1	12.29
2_20419	iSelect-consensus-2016_1	12.29
2_20420	iSelect-consensus-2016_1	12.29
2_22469	iSelect-consensus-2016_1	12.29
2_22631	iSelect-consensus-2016_1	12.29
2_22978	iSelect-consensus-2016_1	12.29
2_23884	iSelect-consensus-2016_1	12.29
2_23885	iSelect-consensus-2016_1	12.29
2_27751	iSelect-consensus-2016_1	12.29
2_29027	iSelect-consensus-2016_1	12.29
2_29805	iSelect-consensus-2016_1	12.29
2_40977	iSelect-consensus-2016_1	12.29
2_45419	iSelect-consensus-2016_1	12.29
2_46486	iSelect-consensus-2016_1	12.29
2_53951	iSelect-consensus-2016_1	12.29
2_10297	iSelect-consensus-2016_1	12.29
2_10299	iSelect-consensus-2016_1	12.29
2_15523	iSelect-consensus-2016_1	12.29
2_15524	iSelect-consensus-2016_1	12.29
2_10298	iSelect-consensus-2016_1	12.29
2_37292	iSelect-consensus-2016_1	12.29
2_46689	iSelect-consensus-2016_1	12.29
2_11117	iSelect-consensus-2016_1	12.29
2_17950	iSelect-consensus-2016_1	12.29
2_24719	iSelect-consensus-2016_1	12.29
2_26592	iSelect-consensus-2016_1	12.29
2_41253	iSelect-consensus-2016_1	12.29
2_48511	iSelect-consensus-2016_1	12.29
2_09643	iSelect-consensus-2016_1	12.29
2_34667	iSelect-consensus-2016_1	12.29
2_51585	iSelect-consensus-2016_1	12.29
2_12036	iSelect-consensus-2016_1	12.54
2_29558	iSelect-consensus-2016_1	12.54
2_18892	iSelect-consensus-2016_1	12.54
2_22470	iSelect-consensus-2016_1	12.54
2_04597	iSelect-consensus-2016_1	12.89
2_04598	iSelect-consensus-2016_1	12.89
2_04599	iSelect-consensus-2016_1	12.89
2_17797	iSelect-consensus-2016_1	12.89
2_17798	iSelect-consensus-2016_1	12.89
2_19703	iSelect-consensus-2016_1	12.89
2_24216	iSelect-consensus-2016_1	12.89
2_31978	iSelect-consensus-2016_1	12.89
2_31979	iSelect-consensus-2016_1	12.89
2_04600	iSelect-consensus-2016_1	12.89
2_24217	iSelect-consensus-2016_1	12.89
2_33006	iSelect-consensus-2016_1	12.89
2_41383	iSelect-consensus-2016_1	12.89
2_09159	iSelect-consensus-2016_1	13.24
2_09161	iSelect-consensus-2016_1	13.24
2_27749	iSelect-consensus-2016_1	13.24
2_27750	iSelect-consensus-2016_1	13.24
2_19309	iSelect-consensus-2016_1	13.58
2_53900	iSelect-consensus-2016_1	13.58
2_00207	iSelect-consensus-2016_1	13.80
2_17575	iSelect-consensus-2016_1	13.80
2_17576	iSelect-consensus-2016_1	13.80
2_19308	iSelect-consensus-2016_1	13.80
2_21786	iSelect-consensus-2016_1	13.80
2_21787	iSelect-consensus-2016_1	13.80
2_00208	iSelect-consensus-2016_1	13.80
2_19415	iSelect-consensus-2016_1	13.80
2_23755	iSelect-consensus-2016_1	13.80
2_23756	iSelect-consensus-2016_1	13.80
2_49780	iSelect-consensus-2016_1	13.80
2_09160	iSelect-consensus-2016_1	13.80
2_15182	iSelect-consensus-2016_1	13.80
2_40348	iSelect-consensus-2016_1	13.80
2_15996	iSelect-consensus-2016_1	13.99
2_15997	iSelect-consensus-2016_1	13.99
2_21972	iSelect-consensus-2016_1	13.99
2_36234	iSelect-consensus-2016_1	14.07
2_07826	iSelect-consensus-2016_1	14.09
2_26020	iSelect-consensus-2016_1	14.09
2_26688	iSelect-consensus-2016_1	14.09
2_15914	iSelect-consensus-2016_1	14.09
2_15915	iSelect-consensus-2016_1	14.09
2_32646	iSelect-consensus-2016_1	14.09
2_35827	iSelect-consensus-2016_1	14.09
2_15913	iSelect-consensus-2016_1	14.29
2_32804	iSelect-consensus-2016_1	14.35
2_39658	iSelect-consensus-2016_1	14.35
1_0928	iSelect-consensus-2016_1	14.57
2_05741	iSelect-consensus-2016_1	14.57
2_05742	iSelect-consensus-2016_1	14.57
2_05962	iSelect-consensus-2016_1	14.57
2_50691	iSelect-consensus-2016_1	14.57
2_05963	iSelect-consensus-2016_1	14.57
